Training Material for the Foreign Employees	外籍员工培训教材	sample1-en-sample1-zh
Starting from independent application for establishment and emerging markets, ICBC has gradually set up a mechanism of global product line and domestic and overseas interactive development, created a global integrated business system platform, continued to enhance the global service capability, established a sustainable development pattern step by step and entered into a new stage in terms of internationalized development.	从自主申设起步，从新兴市场出发，工商银行逐步建立了全球产品线和内外联动发展机制，创立了全球一体化的业务系统平台，全球服务能力不断提升，可持续发展模式逐步确立，国际化发展迈入新阶段。	sample1-en-sample1-zh
I. Global Service Network	一、全球服务网络	sample1-en-sample1-zh
The construction of ICBC’s overseas service network has gone through three stages.	工商银行境外服务网络建设先后经历了三个阶段。	sample1-en-sample1-zh
Prior to 2000, it expanded the overseas network mainly by means of independent application for establishment.	2000年以前，主要依赖自主申设方式拓展海外网络。	sample1-en-sample1-zh
Marked by the establishment of Singapore Representative Office in 1992, ICBC formally started the internationalization course following the “going global” of enterprises, and successively set up operating institutions or representative offices in important cities including Almaty, Seoul, Hong Kong, Tokyo, London, New York, Frankfurt, Luxemburg and Sydney.	以1992年设立新加坡代表处为标志，工商银行正式启动了跟随企业“走出去”的国际化进程，相继在阿拉木图、汉城（首尔）、香港、东京、伦敦、纽约、法兰克福、卢森堡、悉尼等重要城市设立了营业机构或代表处。	sample1-en-sample1-zh
From 2000 to 2006, it witnessed fast expansion of overseas institutions, especially Hong Kong-based institutions, through gradual launch of M&As on the basis of independent application for establishment.	2000年至2006年，在申设基础上逐步开展并购，工商银行实现了境外机构尤其是在港机构快速发展。	sample1-en-sample1-zh
ICBC acquired Union Bank of Hong Kong in 2000 as a pioneer among Chinese banks for acquisition and restructuring of foreign listed banks, and ICBC (Asia) purchased Fortis Bank in 2003, which became the first successful case for a Chinese bank to buy a European bank.	其中2000年收购友联银行开创了中资银行兼并重组境外上市银行的先河，2003年工银亚洲收购华比富通银行成为中资背景银行收购欧资银行的首个成功案例。	sample1-en-sample1-zh
Since the public offering in 2006, leveraging on the strengthened overall operating strength and enhanced international ranking and competitiveness, and in combination with own competitive development strategy, ICBC has accelerated the construction of global service network through application for establishment and M&A. By the end of December 2011, a global network with universal licensing, efficient operation and excellent service, consisting of 239 overseas institutions in 33 countries and territories, had been established.	2006年上市以来，依托总体经营实力的增强、国际排名与竞争力的提高，结合自身的竞争发展战略，工商银行通过申设和并购并举，加快全球服务网络建设。 截至2011年12月末，已建成覆盖33个国家和地区、由239家境外机构组成的牌照完备、运营高效、服务优良的全球网络。	sample1-en-sample1-zh
Meanwhile, as an important supplementation to the overseas business network, the network of correspondent banks has covered 1,553 banks in 136 countries and territories, and the global business network spanning Asia, Africa, Europe, America and Australia has been preliminarily established.	同时，作为海外经营网络的重要补充，代理行网络已实现覆盖136个国家和地区的1553家银行，初步建成了跨越亚、非、欧、美、澳五大洲的全球经营网络。	sample1-en-sample1-zh
While focusing upon the layout in important target markets globally, ICBC also takes the geographical strength, scope of license and business resources into comprehensive consideration, attaches importance to the integration and extension of existing institutions and builds some competent overseas institutions to overseas business centers of the whole bank via expanding the business functions.	工商银行在着力推进全球重点目标市场布局的同时，还综合考虑各境外机构的地缘优势、牌照范围、业务资源，注重现有机构的整合和延伸，通过扩充业务功能，把一些具备条件的境外机构打造成全行的海外业务中心。	sample1-en-sample1-zh
In recent years, it has successively established Frankfurt Euro Clearing Center, Tokyo JPY Clearing Center, New York USD Clearing Center, London GBP Clearing Center, Sydney AUD Clearing Center and Hong Kong HKD Clearing Center; set up the overseas investment banking platform and asset management platform mainly depending upon ICBC International; made efforts to establish overseas wealth management centers, private banking centers, bankcard service centers, global cash management centers, precious metal business centers and cross-border RMB business centers leveraging on the institutions in Hong Kong and Macau; brought the preferential location conditions of those institutions in Hong Kong, New York and London in international financial centers into full play in an effort to promote the construction of overseas treasury operation centers and foreign fund-raising centers.	近年来，先后建成了法兰克福欧元清算中心、东京日元清算中心、纽约美元清算中心、伦敦英镑清算中心、悉尼澳元清算中心、香港港币清算中心；并以工银国际为主体搭建了境外投资银行平台和资产管理平台；依托港澳机构着力打造境外财富管理中心、私人银行中心、银行卡业务中心、全球现金管理中心、贵金属业务中心和跨境人民币业务中心； 充分发挥香港、纽约、伦敦机构地处国际金融中心的有利条件，着力推进海外资金交易中心和境外筹资中心建设。	sample1-en-sample1-zh
